Date,Open,High,Low,Close,Adj Close,Volume
2001-04-06,0.371429,0.375714,0.355357,0.367679,0.310855,324889600
2001-04-09,0.369464,0.381071,0.358214,0.366786,0.3101,266582400
2001-04-10,0.373214,0.405357,0.371071,0.393571,0.332746,457374400
2001-04-11,0.410357,0.410714,0.38,0.389286,0.329123,334096000
2001-04-12,0.3825,0.411071,0.377679,0.400357,0.338483,298933600
2001-04-16,0.394464,0.4,0.3725,0.382857,0.323688,285224800
2001-04-17,0.378571,0.37875,0.35,0.364286,0.307987,685199200
2001-04-18,0.385179,0.43,0.376429,0.406964,0.344069,1100842400
2001-04-19,0.45625,0.459821,0.421429,0.459286,0.388305,1873670400
2001-04-20,0.445179,0.457679,0.439286,0.447143,0.378038,693403200
2001-04-23,0.434643,0.446429,0.428571,0.433036,0.366111,541525600
2001-04-24,0.434464,0.441964,0.419821,0.429107,0.36279,377137600
2001-04-25,0.432321,0.443929,0.420893,0.441429,0.373208,330780800
2001-04-26,0.449464,0.466071,0.440714,0.440893,0.372754,799696800
2001-04-27,0.45,0.469464,0.441964,0.467857,0.395551,453012000
2001-04-30,0.476786,0.484286,0.444107,0.455179,0.384832,494776800
2001-05-01,0.45375,0.473214,0.45,0.463036,0.391475,427252000
2001-05-02,0.470357,0.476786,0.46,0.474821,0.401439,368524800
2001-05-03,0.46375,0.46875,0.441607,0.445714,0.37683,301543200
2001-05-04,0.432857,0.461607,0.427857,0.459821,0.388757,281052800
2001-05-07,0.4575,0.46,0.443571,0.445714,0.37683,276550400
2001-05-08,0.452679,0.454464,0.427679,0.43875,0.370942,315436800
2001-05-09,0.431071,0.438393,0.422679,0.428214,0.362035,324889600
2001-05-10,0.432321,0.4375,0.409821,0.410714,0.347239,288976800
2001-05-11,0.410893,0.419464,0.406429,0.408036,0.344975,203044800
2001-05-14,0.40875,0.422857,0.40625,0.415893,0.351618,309220800
2001-05-15,0.417321,0.455357,0.411429,0.413929,0.349957,237025600
2001-05-16,0.415357,0.4375,0.408036,0.430357,0.363847,322330400
2001-05-17,0.432679,0.434464,0.415179,0.420536,0.355543,332119200
2001-05-18,0.417143,0.422143,0.412857,0.420179,0.355241,159051200
2001-05-21,0.421964,0.426964,0.411607,0.420714,0.355694,460997600
2001-05-22,0.428571,0.430893,0.417857,0.419643,0.354788,412916000
2001-05-23,0.424107,0.424107,0.408214,0.414821,0.350712,281041600
2001-05-24,0.415893,0.416071,0.403929,0.414286,0.350259,271756800
2001-05-25,0.414286,0.415893,0.401786,0.406429,0.343616,158743200
2001-05-29,0.398571,0.401786,0.371607,0.383393,0.324141,515989600
2001-05-30,0.370714,0.370714,0.344643,0.353214,0.298626,777078400
2001-05-31,0.353571,0.361429,0.348036,0.35625,0.301193,442892800
2001-06-01,0.359464,0.376607,0.356786,0.373036,0.315384,456075200
2001-06-04,0.376429,0.376964,0.365357,0.368929,0.311912,281920800
2001-06-05,0.371429,0.376786,0.363393,0.373929,0.316139,471794400
2001-06-06,0.37375,0.37375,0.363036,0.370179,0.312969,223176800
2001-06-07,0.369821,0.3875,0.365179,0.386786,0.327009,325180800
2001-06-08,0.386607,0.386607,0.369821,0.380714,0.321876,342624800
2001-06-11,0.375893,0.37625,0.35625,0.357857,0.302551,294000000
2001-06-12,0.353036,0.369464,0.352857,0.362679,0.306628,303794400
2001-06-13,0.3825,0.388036,0.358214,0.365536,0.309043,511487200
2001-06-14,0.357857,0.365179,0.353036,0.355,0.300136,297348800
2001-06-15,0.358929,0.370536,0.345536,0.365,0.30859,454624800
2001-06-18,0.364464,0.372321,0.357143,0.363036,0.30693,345912000
2001-06-19,0.372321,0.382143,0.357321,0.360536,0.304816,321087200
2001-06-20,0.357143,0.390179,0.356786,0.386964,0.32716,431620000
2001-06-21,0.384821,0.410714,0.376786,0.401607,0.33954,341331200
2001-06-22,0.401429,0.410714,0.388571,0.3975,0.336067,286025600
2001-06-25,0.401786,0.428571,0.400893,0.428393,0.362186,439549600
2001-06-26,0.416786,0.424464,0.410893,0.424107,0.358562,272781600
2001-06-27,0.425536,0.428571,0.401786,0.416786,0.352373,374130400
2001-06-28,0.411607,0.426964,0.409643,0.420357,0.355392,348409600
2001-06-29,0.4225,0.448214,0.414286,0.415179,0.351014,515390400
2001-07-02,0.422143,0.432679,0.413214,0.426786,0.360827,230048000
2001-07-03,0.419821,0.431786,0.419643,0.425714,0.359921,112543200
2001-07-05,0.421429,0.424464,0.410893,0.414107,0.350108,152292000
2001-07-06,0.406429,0.41,0.387857,0.393393,0.332595,302920800
2001-07-09,0.394464,0.410714,0.387143,0.405357,0.34271,337467200
2001-07-10,0.409821,0.411964,0.372143,0.3775,0.319158,395270400
2001-07-11,0.375536,0.402679,0.375,0.4025,0.340295,470506400
2001-07-12,0.416071,0.443036,0.416071,0.435,0.367772,614801600
2001-07-13,0.430893,0.446607,0.425714,0.44375,0.37517,454742400
2001-07-16,0.444286,0.448214,0.426964,0.427857,0.361733,278667200
2001-07-17,0.428214,0.450357,0.410893,0.448214,0.378944,647830400
2001-07-18,0.388929,0.406786,0.364643,0.37125,0.313874,1137012800
2001-07-19,0.379107,0.3825,0.352679,0.356429,0.301344,861140000
2001-07-20,0.351786,0.358214,0.348036,0.356786,0.301646,444584000
2001-07-23,0.35875,0.366071,0.348393,0.348929,0.295003,241360000
2001-07-24,0.34625,0.355714,0.334464,0.340893,0.288209,348376000
2001-07-25,0.341429,0.344643,0.320893,0.329821,0.278848,443878400
2001-07-26,0.33,0.335714,0.31875,0.331964,0.28066,369140800
2001-07-27,0.334821,0.34375,0.330357,0.338571,0.286246,334135200
2001-07-30,0.341429,0.345714,0.330536,0.338036,0.285793,243359200
2001-07-31,0.344107,0.346786,0.330536,0.335536,0.28368,235026400
2001-08-01,0.339464,0.353214,0.338393,0.340357,0.287756,304136000
2001-08-02,0.350893,0.354821,0.343929,0.353929,0.29923,252089600
2001-08-03,0.355179,0.355357,0.339286,0.348214,0.294398,186054400
2001-08-06,0.34,0.351071,0.339286,0.341607,0.288813,99652000
2001-08-07,0.345179,0.35125,0.338929,0.34375,0.290624,168548800
2001-08-08,0.343929,0.351786,0.331071,0.3375,0.28534,276169600
2001-08-09,0.338571,0.341964,0.334286,0.340179,0.287605,200664800
2001-08-10,0.34,0.345,0.331964,0.339643,0.287152,186961600
2001-08-13,0.341071,0.345179,0.335,0.340893,0.288209,147996800
2001-08-14,0.342857,0.345714,0.333393,0.334464,0.282774,228950400
2001-08-15,0.335,0.338214,0.325,0.329286,0.278396,289279200
2001-08-16,0.32625,0.334821,0.320893,0.333036,0.281566,288092000
2001-08-17,0.321429,0.329464,0.32125,0.322679,0.27281,208426400
2001-08-20,0.323929,0.325536,0.318036,0.323571,0.273564,252302400
2001-08-21,0.323929,0.323929,0.316071,0.32,0.270545,185701600
2001-08-22,0.320357,0.325893,0.314464,0.325179,0.274924,173975200
2001-08-23,0.325,0.3275,0.313929,0.318036,0.268884,217078400
2001-08-24,0.321429,0.3325,0.315179,0.331607,0.280358,290332000
2001-08-27,0.332143,0.344643,0.324286,0.337857,0.285642,175644000
2001-08-28,0.3375,0.341786,0.328571,0.328571,0.277791,171735200
2001-08-29,0.329286,0.33625,0.318393,0.318393,0.269186,239971200
2001-08-30,0.316786,0.324643,0.308571,0.318393,0.269186,368692800
2001-08-31,0.316607,0.332143,0.315179,0.33125,0.280056,216904800
2001-09-04,0.330357,0.340714,0.324643,0.325893,0.275527,348213600
2001-09-05,0.325714,0.338393,0.323571,0.33125,0.280056,360057600
2001-09-06,0.328571,0.338036,0.315179,0.316429,0.267526,282368800
2001-09-07,0.3125,0.323214,0.307143,0.308571,0.260882,241830400
2001-09-10,0.303571,0.3125,0.302143,0.310179,0.262242,308845600
2001-09-17,0.285714,0.304821,0.280893,0.303393,0.256504,458007200
2001-09-18,0.301786,0.316429,0.28875,0.290714,0.245785,327101600
2001-09-19,0.294643,0.305357,0.278571,0.303929,0.256958,373318400
2001-09-20,0.290893,0.302679,0.276786,0.28,0.236727,411174400
2001-09-21,0.264286,0.290179,0.262143,0.280893,0.237482,570516800
2001-09-24,0.287679,0.300714,0.284821,0.29375,0.248352,294537600
2001-09-25,0.288214,0.289643,0.274107,0.2775,0.234613,374404800
2001-09-26,0.282321,0.28375,0.266607,0.270536,0.228725,493796800
2001-09-27,0.272321,0.28125,0.271429,0.276964,0.23416,322240800
2001-09-28,0.280536,0.284107,0.274821,0.276964,0.23416,365108800
2001-10-01,0.276607,0.285536,0.271964,0.2775,0.234613,208208000
2001-10-02,0.275536,0.282679,0.265714,0.26875,0.227215,235883200
2001-10-03,0.266964,0.274286,0.264821,0.2675,0.226159,683043200
2001-10-04,0.274107,0.290179,0.267679,0.283571,0.239746,401122400
2001-10-05,0.275,0.288393,0.267679,0.288214,0.243671,342686400
2001-10-08,0.278036,0.291964,0.276786,0.289286,0.244578,207984000
2001-10-09,0.286607,0.289286,0.279107,0.285714,0.241558,174025600
2001-10-10,0.2875,0.300893,0.284821,0.300357,0.253938,307759200
2001-10-11,0.302143,0.316786,0.300893,0.316786,0.267828,334163200
2001-10-12,0.309107,0.322857,0.301071,0.321607,0.271904,287812000
2001-10-15,0.320536,0.328214,0.320536,0.32125,0.271602,318752000
2001-10-16,0.323036,0.325,0.317321,0.321607,0.271904,202949600
2001-10-17,0.3275,0.32875,0.302857,0.303393,0.256504,285538400
2001-10-18,0.30875,0.325536,0.30875,0.321429,0.271753,612572800
2001-10-19,0.320357,0.328571,0.319286,0.326786,0.276282,166790400
2001-10-22,0.325179,0.340536,0.323036,0.339643,0.287152,391938400
2001-10-23,0.341429,0.346786,0.319107,0.323929,0.273867,684980800
2001-10-24,0.3225,0.340893,0.316964,0.338393,0.286095,374427200
2001-10-25,0.329286,0.34375,0.324286,0.342679,0.289719,254951200
2001-10-26,0.336786,0.34375,0.3325,0.333393,0.281868,278964000
2001-10-29,0.331607,0.333393,0.314286,0.314821,0.266166,239181600
2001-10-30,0.310357,0.321429,0.304643,0.314286,0.265714,276763200
2001-10-31,0.316607,0.328571,0.311429,0.313571,0.265109,273750400
2001-11-01,0.315179,0.335357,0.308036,0.331964,0.28066,312995200
2001-11-02,0.330714,0.336786,0.324286,0.331607,0.280358,197204000
2001-11-05,0.336429,0.34375,0.332321,0.340536,0.287907,235793600
2001-11-06,0.338571,0.350357,0.330893,0.349464,0.295455,316019200
2001-11-07,0.3475,0.359464,0.345179,0.349821,0.295757,382989600
2001-11-08,0.350536,0.355179,0.331607,0.334107,0.282472,342143200
2001-11-09,0.332143,0.34375,0.33125,0.334107,0.282472,134293600
2001-11-12,0.333214,0.342321,0.320714,0.334821,0.283075,201499200
2001-11-13,0.340714,0.34625,0.334107,0.345893,0.292436,224672000
2001-11-14,0.349821,0.355357,0.341964,0.350179,0.29606,221149600
2001-11-15,0.347321,0.355357,0.343393,0.347321,0.293644,213029600
2001-11-16,0.344107,0.344464,0.328571,0.33875,0.286397,230664000
2001-11-19,0.339286,0.358036,0.338571,0.357143,0.301948,332589600
2001-11-20,0.353929,0.360714,0.348214,0.34875,0.294852,276584000
2001-11-21,0.350179,0.353571,0.343929,0.351429,0.297117,201583200
2001-11-23,0.351964,0.35625,0.349464,0.354286,0.299532,60004000
2001-11-26,0.356071,0.384821,0.355,0.381607,0.322631,460689600
2001-11-27,0.378571,0.384286,0.366071,0.375,0.317045,268553600
2001-11-28,0.372321,0.37875,0.364464,0.366607,0.309949,250611200
2001-11-29,0.367857,0.369643,0.360536,0.364643,0.308288,202764800
2001-11-30,0.365536,0.382857,0.361607,0.380357,0.321574,303912000
2001-12-03,0.376071,0.38,0.367857,0.375893,0.3178,181165600
2001-12-04,0.375893,0.402857,0.37,0.4,0.338181,380419200
2001-12-05,0.399286,0.429107,0.395893,0.424286,0.358714,568579200
2001-12-06,0.419286,0.419643,0.395357,0.406786,0.343918,338934400
2001-12-07,0.401071,0.405536,0.392857,0.4025,0.340295,203515200
2001-12-10,0.398036,0.410536,0.396964,0.4025,0.340295,170010400
2001-12-11,0.404821,0.408036,0.386607,0.388929,0.328821,205475200
2001-12-12,0.390536,0.391429,0.379464,0.38375,0.324443,192460800
2001-12-13,0.38375,0.384821,0.366071,0.375,0.317045,197842400
2001-12-14,0.370179,0.371964,0.35875,0.364107,0.307835,189884800
2001-12-17,0.364286,0.375,0.360536,0.368214,0.311308,173712000
2001-12-18,0.373036,0.380893,0.361071,0.375179,0.317196,235239200
2001-12-19,0.3675,0.387143,0.365536,0.386071,0.326405,289956800
2001-12-20,0.382143,0.383393,0.368214,0.369107,0.312062,220864000
2001-12-21,0.375179,0.384643,0.371429,0.375,0.317045,256334400
2001-12-24,0.373214,0.383036,0.373214,0.381429,0.32248,50629600
2001-12-26,0.38125,0.398214,0.3775,0.38375,0.324443,146400800
2001-12-27,0.385357,0.397321,0.385357,0.394107,0.333199,191508800
2001-12-28,0.392321,0.410714,0.392143,0.400536,0.338634,299124000
2001-12-31,0.401964,0.404643,0.389821,0.391071,0.330632,137782400
2002-01-02,0.39375,0.416071,0.392143,0.416071,0.351768,529496800
2002-01-03,0.410714,0.424107,0.406607,0.421071,0.355996,612007200
2002-01-04,0.416786,0.427679,0.410536,0.423036,0.357657,409976000
2002-01-07,0.423571,0.428571,0.40625,0.408929,0.34573,444584000
2002-01-08,0.40625,0.411607,0.401071,0.40375,0.341352,450038400
2002-01-09,0.407143,0.409464,0.38,0.386607,0.326858,327835200
2002-01-10,0.378929,0.383214,0.361607,0.379107,0.320517,452737600
2002-01-11,0.381964,0.39,0.367857,0.375893,0.3178,348801600
2002-01-14,0.375179,0.382143,0.373214,0.377679,0.31931,415996000
2002-01-15,0.380714,0.388571,0.37875,0.3875,0.327613,290320800
2002-01-16,0.382321,0.382321,0.366071,0.371071,0.313723,566893600
2002-01-17,0.392143,0.406071,0.390536,0.401429,0.339389,660576000
2002-01-18,0.392857,0.403571,0.392143,0.395893,0.334709,338811200
2002-01-22,0.397679,0.399464,0.389643,0.389643,0.329425,327314400
2002-01-23,0.389286,0.411429,0.385536,0.411071,0.347541,443279200
2002-01-24,0.409107,0.419821,0.408929,0.414464,0.35041,344002400
2002-01-25,0.40875,0.418214,0.404643,0.415179,0.351014,185914400
2002-01-28,0.417857,0.420536,0.405714,0.415536,0.351316,186446400
2002-01-29,0.414643,0.420357,0.408036,0.411964,0.348296,240324000
2002-01-30,0.411964,0.431071,0.409643,0.430179,0.363696,471576000
2002-01-31,0.431429,0.441607,0.430536,0.441429,0.373208,468445600
2002-02-01,0.434643,0.445714,0.434643,0.435893,0.368527,398305600
2002-02-04,0.434286,0.455714,0.432143,0.452679,0.382719,522373600
2002-02-05,0.448036,0.463929,0.447857,0.454464,0.384228,456887200
2002-02-06,0.457143,0.463929,0.43125,0.440536,0.372452,597576000
2002-02-07,0.440179,0.451607,0.43,0.433929,0.366866,347832800
2002-02-08,0.435714,0.44,0.417321,0.429107,0.36279,355331200
2002-02-11,0.427321,0.446429,0.423929,0.446071,0.377132,398602400
2002-02-12,0.440357,0.447143,0.436607,0.44125,0.373056,224280000
2002-02-13,0.441607,0.450714,0.440179,0.446607,0.377585,312872000
2002-02-14,0.447321,0.450536,0.435357,0.439286,0.371395,260170400
2002-02-15,0.438036,0.446071,0.425893,0.426786,0.360827,260187200
2002-02-19,0.424286,0.42625,0.401429,0.403929,0.341503,390258400
2002-02-20,0.406607,0.414286,0.399107,0.413036,0.349202,285443200
2002-02-21,0.409286,0.410714,0.383036,0.383929,0.324594,446751200
2002-02-22,0.386786,0.409821,0.383929,0.406071,0.343314,406476000
2002-02-25,0.408036,0.441429,0.399286,0.425179,0.359469,426848800
2002-02-26,0.426964,0.435179,0.415179,0.422679,0.357355,260131200
2002-02-27,0.4275,0.433036,0.373929,0.392143,0.331538,1030159200
2002-02-28,0.395536,0.403393,0.38125,0.3875,0.327613,456937600
2002-03-01,0.391607,0.419643,0.389643,0.41875,0.354033,348992000
2002-03-04,0.415357,0.438929,0.406429,0.43375,0.366715,348258400
2002-03-05,0.43125,0.43625,0.417857,0.420179,0.355241,274702400
2002-03-06,0.419286,0.434643,0.409464,0.429821,0.363393,226206400
2002-03-07,0.429643,0.438036,0.421607,0.435357,0.368074,258249600
2002-03-08,0.441786,0.448036,0.433929,0.440357,0.372301,269774400
2002-03-11,0.439286,0.448929,0.430357,0.4475,0.37834,262785600
2002-03-12,0.437679,0.441786,0.430357,0.441429,0.373208,254055200
2002-03-13,0.435179,0.44375,0.43125,0.437321,0.369734,200765600
2002-03-14,0.433929,0.439286,0.42625,0.43625,0.368829,217296800
2002-03-15,0.436786,0.445714,0.433036,0.445536,0.37668,240900800
2002-03-18,0.445536,0.447321,0.434286,0.441786,0.373509,304556000
2002-03-19,0.440893,0.451786,0.433929,0.44375,0.37517,242345600
2002-03-20,0.440357,0.448929,0.4375,0.445,0.376226,294319200
2002-03-21,0.426071,0.433929,0.415357,0.433393,0.366413,616352800
2002-03-22,0.4325,0.438571,0.42625,0.430179,0.363696,202193600
2002-03-25,0.429821,0.430179,0.415,0.416964,0.352523,262830400
2002-03-26,0.414286,0.422143,0.410714,0.418929,0.354185,257840800
2002-03-27,0.416964,0.423571,0.415357,0.419107,0.354335,127702400
2002-03-28,0.423214,0.426429,0.418929,0.422679,0.357355,108455200
2002-04-01,0.4175,0.441071,0.415714,0.436786,0.369282,199046400
2002-04-02,0.428571,0.433929,0.42625,0.429821,0.363393,203795200
2002-04-03,0.429464,0.437321,0.421429,0.424107,0.358562,214530400
2002-04-04,0.422679,0.447321,0.422679,0.444643,0.375925,338497600
2002-04-05,0.445536,0.449821,0.430357,0.441786,0.373509,278348000
2002-04-08,0.431429,0.440714,0.424643,0.438571,0.370791,261514400
2002-04-09,0.439107,0.446429,0.42875,0.430357,0.363847,191531200
2002-04-10,0.432321,0.445536,0.42875,0.440357,0.372301,224980000
2002-04-11,0.446964,0.45,0.441964,0.443929,0.375321,407254400
2002-04-12,0.446607,0.449464,0.43875,0.4475,0.37834,320241600
2002-04-15,0.4475,0.449107,0.442857,0.446429,0.377435,299370400
2002-04-16,0.449107,0.464107,0.448571,0.459643,0.388606,614577600
2002-04-17,0.463036,0.467321,0.453214,0.46625,0.394192,396250400
2002-04-18,0.455357,0.455714,0.444286,0.45375,0.383624,401710400
2002-04-19,0.455179,0.455179,0.445179,0.446071,0.377132,375407200
2002-04-22,0.443571,0.445179,0.432679,0.438036,0.370339,269427200
2002-04-23,0.438214,0.4425,0.430179,0.433036,0.366111,233469600
2002-04-24,0.433929,0.4375,0.422857,0.424464,0.358864,140448000
2002-04-25,0.420714,0.434643,0.420536,0.430714,0.364148,194202400
2002-04-26,0.433571,0.435179,0.410714,0.410893,0.347391,304981600
2002-04-29,0.413571,0.429643,0.412321,0.427857,0.361733,272288800
2002-04-30,0.426607,0.435357,0.424107,0.433393,0.366413,280963200
2002-05-01,0.43375,0.43375,0.417143,0.428214,0.362035,214704000
2002-05-02,0.425179,0.434643,0.421429,0.423036,0.357657,239344000
2002-05-03,0.420893,0.428929,0.418393,0.419821,0.354939,230781600
2002-05-06,0.416964,0.419643,0.401071,0.404464,0.341955,249664800
2002-05-07,0.409643,0.409821,0.395357,0.40125,0.339238,242748800
2002-05-08,0.414286,0.437857,0.411429,0.435179,0.367923,436682400
2002-05-09,0.433036,0.434821,0.425,0.431964,0.365205,224616000
2002-05-10,0.43375,0.43375,0.410357,0.416429,0.352071,235396000
2002-05-13,0.42,0.430179,0.409643,0.4275,0.361431,265608000
2002-05-14,0.436607,0.458571,0.4325,0.457321,0.386643,526506400
2002-05-15,0.453036,0.463929,0.443571,0.451429,0.381662,335826400
2002-05-16,0.4475,0.454464,0.441964,0.450179,0.380605,227052000
2002-05-17,0.455179,0.460357,0.439464,0.446607,0.377585,236493600
2002-05-20,0.43875,0.445179,0.438036,0.441786,0.373509,269914400
2002-05-21,0.443393,0.446429,0.417857,0.418929,0.354185,280991200
2002-05-22,0.417321,0.435179,0.416429,0.434286,0.367168,290875200
2002-05-23,0.436607,0.450714,0.429821,0.449643,0.380152,369398400
2002-05-24,0.44625,0.44625,0.427857,0.43125,0.364602,166174400
2002-05-28,0.423036,0.432143,0.418393,0.428214,0.362035,149716000
2002-05-29,0.427143,0.436429,0.41875,0.428214,0.362035,221793600
2002-05-30,0.424464,0.435357,0.419821,0.432143,0.365356,196375200
2002-05-31,0.430179,0.433036,0.415714,0.416071,0.351768,365495200
2002-06-03,0.417679,0.41875,0.403214,0.409107,0.345881,235110400
2002-06-04,0.408571,0.411429,0.396071,0.406786,0.343918,347821600
2002-06-05,0.407679,0.407679,0.399107,0.405714,0.343012,277082400
2002-06-06,0.41,0.414821,0.393571,0.395714,0.334558,259996800
2002-06-07,0.388571,0.391786,0.37375,0.382143,0.323084,612376800
2002-06-10,0.383571,0.39,0.381071,0.383571,0.324291,277575200
2002-06-11,0.386429,0.3875,0.364464,0.365357,0.308892,349496000
2002-06-12,0.364464,0.370536,0.356071,0.35875,0.303306,528718400
2002-06-13,0.3575,0.358036,0.346071,0.348929,0.295003,352083200
2002-06-14,0.343571,0.363571,0.323393,0.358929,0.303457,424900000
2002-06-17,0.361429,0.368393,0.354464,0.366786,0.3101,324609600
2002-06-18,0.364643,0.367679,0.356786,0.359821,0.304212,353360000
2002-06-19,0.310179,0.314286,0.301429,0.305714,0.258467,1709467200
2002-06-20,0.306607,0.314286,0.300893,0.305536,0.258316,396636800
2002-06-21,0.303036,0.312321,0.299821,0.300893,0.254391,445177600
2002-06-24,0.299464,0.316607,0.298214,0.308393,0.260732,431933600
2002-06-25,0.310714,0.315714,0.301071,0.306071,0.258769,301201600
2002-06-26,0.3,0.30875,0.285357,0.295536,0.249862,558952800
2002-06-27,0.299821,0.308393,0.293214,0.304643,0.257561,251658400
2002-06-28,0.305357,0.318214,0.303571,0.316429,0.267526,269858400
2002-07-01,0.31625,0.319286,0.304464,0.304643,0.257561,222689600
2002-07-02,0.304107,0.306429,0.300536,0.3025,0.255749,305188800
2002-07-03,0.300179,0.315714,0.299107,0.313393,0.264959,199029600
2002-07-05,0.31625,0.334821,0.31625,0.334643,0.282925,161649600
2002-07-08,0.330714,0.332321,0.315714,0.321607,0.271904,211204000
2002-07-09,0.323036,0.326607,0.311786,0.313036,0.264657,226749600
2002-07-10,0.31625,0.324464,0.308036,0.309286,0.261487,206880800
2002-07-11,0.308214,0.327679,0.303036,0.326786,0.276282,373676800
2002-07-12,0.33125,0.335536,0.308214,0.312679,0.264355,443492000
2002-07-15,0.31125,0.332143,0.300179,0.325536,0.275225,295993600
2002-07-16,0.324107,0.331607,0.314464,0.318929,0.269639,446768000
2002-07-17,0.288036,0.289286,0.27125,0.279107,0.235972,1215485600
2002-07-18,0.276786,0.277857,0.263393,0.267679,0.22631,559462400
2002-07-19,0.2625,0.270893,0.259464,0.267143,0.225857,385207200
2002-07-22,0.263393,0.27125,0.260893,0.266429,0.225253,430897600
2002-07-23,0.266071,0.270179,0.257857,0.258393,0.218459,399890400
2002-07-24,0.255893,0.271786,0.254464,0.271429,0.22948,406593600
2002-07-25,0.266607,0.266964,0.250179,0.256429,0.216799,479354400
2002-07-26,0.258214,0.259464,0.246429,0.256071,0.216496,207704000
2002-07-29,0.258571,0.269643,0.256607,0.268214,0.226762,274960000
2002-07-30,0.265179,0.276964,0.26,0.275536,0.232953,354838400
2002-07-31,0.275,0.275357,0.266071,0.2725,0.230386,310699200
2002-08-01,0.269821,0.275357,0.263036,0.264286,0.223441,228956000
2002-08-02,0.263214,0.267857,0.254464,0.258036,0.218157,179060000
2002-08-05,0.259107,0.2625,0.249464,0.249821,0.211212,204024800
2002-08-06,0.25375,0.271964,0.251429,0.263214,0.222535,272053600
2002-08-07,0.269464,0.274286,0.25625,0.268393,0.226914,333474400
2002-08-08,0.26375,0.274643,0.26375,0.273214,0.23099,227348800
2002-08-09,0.272321,0.272321,0.263393,0.267857,0.226461,205716000
2002-08-12,0.266071,0.268214,0.262321,0.267679,0.22631,179765600
2002-08-13,0.266071,0.271607,0.259821,0.260536,0.220271,269869600
2002-08-14,0.261964,0.274107,0.259643,0.270893,0.229027,399084000
2002-08-15,0.272321,0.28125,0.268036,0.27875,0.23567,322078400
2002-08-16,0.275893,0.2875,0.272857,0.282321,0.238689,245224000
2002-08-19,0.281786,0.290179,0.280714,0.285357,0.241256,216557600
2002-08-20,0.285179,0.287321,0.277321,0.284107,0.240199,186625600
2002-08-21,0.285893,0.29,0.275893,0.287857,0.24337,202428800
2002-08-22,0.289286,0.290179,0.279643,0.285179,0.241105,258311200
2002-08-23,0.283929,0.284464,0.275893,0.280893,0.237482,163245600
2002-08-26,0.284821,0.284821,0.270714,0.277321,0.234462,189968800
2002-08-27,0.280536,0.281071,0.262679,0.265179,0.224196,262231200
2002-08-28,0.264286,0.27,0.261607,0.2625,0.221931,247973600
2002-08-29,0.261607,0.269286,0.259107,0.2625,0.221931,164169600
2002-08-30,0.263036,0.270357,0.260357,0.263393,0.222686,193519200
2002-09-03,0.25875,0.259821,0.250893,0.250893,0.212118,276936800
2002-09-04,0.253571,0.263929,0.253036,0.258571,0.21861,420660800
2002-09-05,0.253929,0.256429,0.250893,0.253214,0.21408,226178400
2002-09-06,0.259107,0.261607,0.254107,0.256786,0.2171,181591200
2002-09-09,0.255,0.259464,0.252679,0.256607,0.216949,158244800
2002-09-10,0.257321,0.25875,0.252143,0.255893,0.216345,249468800
2002-09-11,0.256071,0.260714,0.252679,0.255179,0.215742,202412000
2002-09-12,0.253571,0.259107,0.252143,0.2525,0.213477,269830400
2002-09-13,0.252321,0.256071,0.250893,0.253036,0.21393,282951200
2002-09-16,0.2525,0.260893,0.252143,0.258929,0.218912,286641600
2002-09-17,0.260179,0.268393,0.260179,0.264286,0.223441,427996800
2002-09-18,0.262321,0.269464,0.259286,0.268214,0.226762,328641600
2002-09-19,0.263393,0.264286,0.258571,0.260357,0.22012,205945600
2002-09-20,0.261071,0.266786,0.259286,0.265536,0.224498,352788800
2002-09-23,0.263571,0.267143,0.258036,0.265179,0.224196,263709600
2002-09-24,0.257143,0.264643,0.257143,0.261429,0.221026,250661600
2002-09-25,0.262321,0.270893,0.261607,0.266607,0.225404,254682400
2002-09-26,0.269643,0.27125,0.259821,0.2625,0.221931,208644800
2002-09-27,0.25875,0.265179,0.258571,0.262857,0.222233,206152800
2002-09-30,0.257143,0.260179,0.2525,0.258929,0.218912,237697600
2002-10-01,0.260536,0.260714,0.25,0.259107,0.219063,342423200
2002-10-02,0.255893,0.26125,0.251786,0.253036,0.21393,229348000
2002-10-03,0.253214,0.260714,0.251071,0.255357,0.215892,217896000
2002-10-04,0.256429,0.257143,0.249821,0.250536,0.211816,190825600
2002-10-07,0.249464,0.25375,0.245714,0.245893,0.207891,244697600
2002-10-08,0.248214,0.249286,0.238571,0.244286,0.206532,453644800
2002-10-09,0.241786,0.247321,0.239464,0.242679,0.205174,356686400
2002-10-10,0.243393,0.253929,0.2425,0.251964,0.213024,321574400
2002-10-11,0.254464,0.263929,0.251786,0.259107,0.219063,294677600
2002-10-14,0.259821,0.2675,0.257857,0.26375,0.222988,194404000
2002-10-15,0.271786,0.272321,0.263929,0.270714,0.228876,405518400
2002-10-16,0.265357,0.270179,0.248214,0.26,0.219818,307624800
2002-10-17,0.25375,0.256786,0.249643,0.251964,0.213024,469296800
2002-10-18,0.25,0.25625,0.24875,0.256071,0.216496,288299200
2002-10-21,0.254643,0.26125,0.25,0.26,0.219818,238520800
2002-10-22,0.258393,0.265714,0.254643,0.2625,0.221931,218148000
2002-10-23,0.26125,0.2675,0.258929,0.265714,0.224649,209036800
2002-10-24,0.268214,0.271607,0.259821,0.262321,0.22178,174748000
2002-10-25,0.262321,0.275893,0.260536,0.275357,0.232801,279070400
